film_id,clip_id,film_title,release_date,genres,mood,is_source_separataed,soundtrack_title,caption
DB,2,Beneath the 12-Mile Reef,1953-12-02,"Adventure, Drama",peaceful,Y,UNKNOWN,"A brass composition transitions to a horn solo, ending with a harp quintet featuring tuba."
DB,3,Beneath the 12-Mile Reef,1953-12-02,"Adventure, Drama",peaceful,Y,UNKNOWN,"A xylophone piece transitions to a classical trio, ending with a drone-based instrumental."
DC,0,Only the Valiant,1951-04-11,"Drama, Western",nervous,Y,UNKNOWN,"An orchestral piece with brass transitions to a symphonic orchestra recording, ending with another orchestral piece."
DD,0,The Perils of Pauline,1947-06-20,"Drama, Romance",happy,Y,UNKNOWN,Three consecutive segments of male vocals over rock music backgrounds.
DE,0,Judge Priest,1934-09-15,"Comedy, Drama, Romance",peaceful,Y,UNKNOWN,a soundtrack of flute performances featuring varying arrangements.
DF,0,Why Change Your Wife?,1920-02-29,"Comedy, Drama",happy,Y,UNKNOWN,"A piano piece with bass transitions to a brass composition, ending with an orchestral quintet."
DF,1,Why Change Your Wife?,1920-02-29,"Comedy, Drama",nervous,Y,UNKNOWN,"Three consecutive segments of classical trio performances with violin, cello, and piano."
DG,0,Cottage to Let,1941-08-10,"Comedy, Mystery, Thriller, War",peaceful,Y,UNKNOWN,"A Tibetan singing bowl with tuba transitions to a marimba and tuba piece, ending with a solo marimba."
DH,0,The North Star,1943-11-04,"Drama, Romance, War",happy,Y,UNKNOWN,"An electric guitar piece transitions to a piece with accordion, double bass, and clarinet, ending with an orchestral piece."
DH,1,The North Star,1943-11-04,"Drama, Romance, War",happy,N,The North Star (Suite)  V Song Of The Guerrillas,"A cello piece transitions to a piece with bells and strings, ending with male vocals and strings."
DI,0,The Sin of Harold Diddlebock,1947-02-18,Comedy,happy,Y,UNKNOWN,"a soundtrack of orchestral pieces featuring french horns, violins, tubas, and brass section."
DI,1,The Sin of Harold Diddlebock,1947-02-18,Comedy,peaceful,Y,UNKNOWN,"A bell melody transitions to a female vocal with tuba, ending with a didgeridoo piece."
DJ,0,Man in the Attic,1953-12-27,"Mystery, Thriller",peaceful,Y,UNKNOWN,"A cello piece transitions to a symphonic orchestra recording, ending with another cello piece."
DJ,1,Man in the Attic,1953-12-27,"Mystery, Thriller",happy,Y,UNKNOWN,"A classical piece with harmonica, bass, and brass transitions to pieces featuring strings and woodwinds."
DK,0,The Fast and the Furious,1954-11-30,"Crime, Drama, Film-Noir, Mystery, Romance, Thriller",nervous,Y,UNKNOWN,"Church bells transition to a symphonic orchestra piece, ending with a brass section piece."
DK,1,The Fast and the Furious,1954-11-30,"Crime, Drama, Film-Noir, Mystery, Romance, Thriller",nervous,Y,UNKNOWN,"a soundtrack of classical pieces featuring strings, brass, and woodwinds."
DL,0,The Cat's-Paw,1934-07-30,Comedy,happy,Y,UNKNOWN,A trombone and brass piece transitions to two segments of classical tango featuring four saxophones.
DL,1,The Cat's-Paw,1934-07-30,Comedy,nervous,Y,UNKNOWN,"A vocal piece with electric guitar transitions to a horn solo, ending with a classical trio."
DM,0,Asphalt,1929-03-12,"Crime, Drama, Romance",sad,Y,UNKNOWN,"A symphonic orchestra recording transitions to orchestral pieces featuring brass, woodwinds, and strings."
DN,0,Three Came Home,1950-02-20,"Drama, War",sad,Y,UNKNOWN,"An electronic keyboard piece transitions to a brass orchestra piece, ending with an orchestral piece with woodwinds and strings."
DO,0,Johnny O'Clock,1947-01-21,"Crime, Drama, Film-Noir, Thriller",happy,Y,UNKNOWN,"a soundtrack of classical pieces featuring brass, woodwinds, strings, and flute."
DO,1,Johnny O'Clock,1947-01-21,"Crime, Drama, Film-Noir, Thriller",nervous,Y,UNKNOWN,"A woodwind and brass piece transitions to a brass orchestra march, ending with an orchestral piece."
DO,2,Johnny O'Clock,1947-01-21,"Crime, Drama, Film-Noir, Thriller",peaceful,Y,UNKNOWN,"A marimba solo transitions to another marimba piece, ending with a brass orchestra march."
DO,3,Johnny O'Clock,1947-01-21,"Crime, Drama, Film-Noir, Thriller",peaceful,Y,UNKNOWN,"A marimba piece with trombone and tuba transitions to a trombone quintet, ending with a symphonic orchestra."
DP,0,Smash-Up: The Story of a Woman,1947-03-11,"Comedy, Crime, Drama, Film-Noir, Music, Mystery, Romance",happy,Y,UNKNOWN,"A jazz orchestra piece transitions to a rock song with male vocals, ending with another orchestral piece."
DP,1,Smash-Up: The Story of a Woman,1947-03-11,"Comedy, Crime, Drama, Film-Noir, Music, Mystery, Romance",peaceful,Y,UNKNOWN,"A brass section piece transitions to a gospel piece with male vocals, ending with a classical piece featuring vocals and strings."
DQ,0,Captain Kidd,1945-11-22,"Adventure, Biography, Drama, History",nervous,N,Mendelssohn Overture The Hebrides  Sir John Eliot Gardiner,"A brass composition transitions to an orchestral piece with french horns, ending with a classical trio."
DQ,1,Captain Kidd,1945-11-22,"Adventure, Biography, Drama, History",nervous,N,Mendelssohn Overture The Hebrides  Sir John Eliot Gardiner,"A brass composition transitions to a classical trio, ending with a piece featuring violin, cello, and tuba."
DR,0,Bluebeard,1944-10-26,"Crime, Horror, Thriller",happy,Y,UNKNOWN,"a soundtrack of orchestral pieces featuring violin, cello, and bells."
DR,1,Bluebeard,1944-10-26,"Crime, Horror, Thriller",nervous,Y,UNKNOWN,A chamber quintet transitions to two segments of orchestral music.
DS,0,The Way Ahead,1944-06-06,"Drama, War",nervous,Y,UNKNOWN,"A xylophone piece transitions to DJ scratching with bells, ending with a blues song."
DT,0,Ghosts on the Loose,1943-07-30,Comedy,nervous,Y,UNKNOWN,"A violin and cello piece transitions to a tuba piece, ending with an electronic keyboard piece."
DU,0,The Divorce of Lady X,1938-01-13,"Comedy, Drama, Romance",peaceful,Y,UNKNOWN,"A horn piece transitions to a symphonic orchestra recording, ending with an orchestral piece."
DV,0,We Dive at Dawn,1943-04-15,"Action, Drama, War",happy,Y,UNKNOWN,"A horn piece with strings transitions to an orchestral piece, ending with another orchestral piece."
DW,0,The First of the Few,1942-08-20,"Adventure, Biography, Drama, War",happy,Y,UNKNOWN,A brass section piece transitions to orchestral pieces with varying arrangements.
DX,0,King Solomon's Mines,1937-06-17,"Action, Adventure, Family, Musical, Romance",peaceful,Y,UNKNOWN,A classical piece with strings transitions to two segments of classical trio performances.
DY,0,Indiscreet,1931-04-25,"Comedy, Musical, Romance",happy,Y,UNKNOWN,A cello piece transitions to brass orchestra pieces with varying arrangements.
DZ,0,Rescue from Gilligan's Island,1978-10-14,Comedy,happy,N,Clip - The Ballad of Gilligans Island Gilligans Island opening and closing credits _0001_xvidavi,a soundtrack of rock songs featuring male vocals with different accompaniments.
EA,0,Beyond Tomorrow,1940-05-10,"Drama, Fantasy, Romance",peaceful,Y,UNKNOWN,Three consecutive segments of symphonic orchestra recordings.
EA,1,Beyond Tomorrow,1940-05-10,"Drama, Fantasy, Romance",peaceful,Y,UNKNOWN,a soundtrack of keyboard and synthesizer pieces with varying arrangements.
EB,0,This Is the Army,1943-07-29,Musical,happy,Y,UNKNOWN,a soundtrack of classical pieces featuring male vocals with piano and percussion.
EC,0,Minnie the Moocher,1932-03-11,"Animation, Short, Comedy, Horror, Music, Musical",happy,Y,UNKNOWN,"A male vocal with piano transitions to acoustic guitar, ending with an orchestral piece."
ED,0,A Corny Concerto,1943-09-25,"Animation, Short, Adventure, Comedy, Family, Music",happy,Y,UNKNOWN,"A symphonic piece transitions to a violin and cello piece, ending with a classical trio."
EE,0,Daffy - The Commando,1943-11-20,"Animation, Short, Comedy, Family, War",happy,Y,UNKNOWN,A wind orchestra piece transitions to trombone and flute pieces with varying arrangements.
EF,0,Dick Tracy,1937-02-20,"Action, Comedy, Crime, Family, Thriller",nervous,Y,UNKNOWN,"Three consecutive segments of orchestral pieces featuring french horns, trombones, and tubas."
EG,0,Eternally Yours,1939-10-07,"Comedy, Drama, Romance",happy,N,Eternally Yours 1939 Movie Theme Song,A Samoan folk piece with choir transitions to gospel pieces featuring vocal arrangements.
EH,0,Falling Hare,1943-10-30,"Animation, Short, Adventure, Comedy, Family, Horror, War",nervous,Y,UNKNOWN,A violin piece transitions to orchestral pieces featuring brass and woodwinds.
EI,0,Have You Got Any Castles?,1938-06-25,"Family, Musical, Animation, Short, Comedy",happy,Y,UNKNOWN,"A jazz piece with brass transitions to a violin piece, ending with a tango piece."
EJ,0,The Prince and the Pauper,1937-04-30,"Adventure, Drama, Family, Fantasy",happy,Y,UNKNOWN,a soundtrack of symphonic and orchestral pieces with varying arrangements.
EK,0,Scrub Me Mama with a Boogie Beat,1941-03-28,"Animation, Short, Comedy, Musical",happy,Y,UNKNOWN,a soundtrack featuring female vocals with different instrumental accompaniments.
EL,0,Snow White and the Seven Dwarfs,1937-12-21,"Animation, Adventure, Family, Fantasy, Musical, Romance",nervous,Y,UNKNOWN,A timpani and marimba piece transitions to two segments of symphonic orchestra.
EM,0,Hamateur Night,1939-01-28,"Animation, Short, Adventure, Comedy, Family",happy,Y,UNKNOWN,"A trumpet piece with cymbals transitions to a pop song, ending with a chamber quintet."
EN,0,Coming!! Snafu,1943-06-30,"Animation, Short",happy,Y,UNKNOWN,"A classical piece with strings transitions to clarinet pieces, ending with a trombone piece."
EO,0,Glen or Glenda,1953-04-30,Drama,peaceful,Y,UNKNOWN,Three consecutive segments featuring theremin and horn performances.
EP,0,"We, the Animals - Squeak!",1941-08-09,"Animation, Short, Comedy, Family, Talk-Show",happy,Y,UNKNOWN,"A flamenco piece transitions to a harmonica solo, ending with a symphonic orchestra recording."
EQ,0,You're Too Careless with Your Kisses!,1932-09-10,"Animation, Short, Comedy, Family, Musical",happy,Y,UNKNOWN,"A trombone piece transitions to an instrumental with keyboard, ending with a folk song."
ER,0,Porky's Railroad,1937-08-07,"Animation, Family, Short, Comedy",happy,Y,UNKNOWN,"A classical piece with brass and accordion transitions to a Ugandan traditional piece, ending with bagpipes."
ES,0,Poor Cinderella,1934-08-03,"Animation, Short, Comedy, Fantasy, Musical",happy,Y,UNKNOWN,"A horn duet transitions to a brass piece, ending with a contemporary piece featuring female vocals."
ET,0,The Old Man of the Mountain,1933-08-04,"Animation, Short, Adventure, Comedy, Music",happy,Y,UNKNOWN,"a soundtrack featuring woodwinds, strings, male vocals, and piano."
EU,0,Santa Claus,1959-11-24,"Comedy, Family, Fantasy, Horror",happy,Y,UNKNOWN,"A flute piece with nature sounds transitions to a jazz tango piece, ending with a piano piece."
EU,1,Santa Claus,1959-11-24,"Comedy, Family, Fantasy, Horror",happy,Y,UNKNOWN,a soundtrack transitioning from flute to clarinet to electric guitar.
EU,2,Santa Claus,1959-11-24,"Comedy, Family, Fantasy, Horror",peaceful,Y,UNKNOWN,"An electric guitar piece transitions to a cello piece, ending with a piano and cello performance."
EV,0,The Vampire Bat,1933-01-10,"Drama, Horror, Mystery, Romance, Sci-Fi",nervous,Y,UNKNOWN,"a soundtrack of classical pieces featuring brass, strings, and percussion."
EW,0,Little Lord Fauntleroy,1936-03-04,"Drama, Family",peaceful,Y,UNKNOWN,A piano piece transitions to segments featuring harmonica and female vocals.
EW,1,Little Lord Fauntleroy,1936-03-04,"Drama, Family",peaceful,Y,UNKNOWN,"A brass composition transitions to a cello piece, ending with a horn piece."
EW,2,Little Lord Fauntleroy,1936-03-04,"Drama, Family",peaceful,Y,UNKNOWN,A marimba piece transitions to classical pieces featuring strings and brass.
EW,3,Little Lord Fauntleroy,1936-03-04,"Drama, Family",peaceful,Y,UNKNOWN,A cello piece with piano transitions to orchestral pieces featuring strings and harp.
EW,4,Little Lord Fauntleroy,1936-03-04,"Drama, Family",happy,Y,UNKNOWN,"A cello piece transitions to a chamber quintet, ending with strings and male vocals."
EX,0,Second Chorus,1940-12-03,"Comedy, Musical, Romance",peaceful,Y,UNKNOWN,"A harp piece transitions to a tuba piece, ending with an orchestral marimba piece."
EX,1,Second Chorus,1940-12-03,"Comedy, Musical, Romance",peaceful,Y,UNKNOWN,"A cello piece transitions to another cello piece, ending with a horn solo."
EY,0,Royal Wedding,1951-03-08,"Comedy, Musical, Romance",happy,Y,UNKNOWN,"A harmonica piece transitions to harpsichord, ending with a zitar performance."
EZ,0,Great Expectations,1946-12-16,"Adventure, Drama, Mystery, Romance",happy,Y,UNKNOWN,"A synthesizer piece transitions to a string piece, ending with a violin ensemble."
EZ,1,Great Expectations,1946-12-16,"Adventure, Drama, Mystery, Romance",nervous,Y,UNKNOWN,a soundtrack transitioning from electronic keyboard to brass to violin with synthesizer.
EZ,2,Great Expectations,1946-12-16,"Adventure, Drama, Mystery, Romance",peaceful,Y,UNKNOWN,"A brass composition transitions to a marimba piece with winds, ending with another marimba piece."
FA,0,In Which We Serve,1942-09-17,"Drama, War",happy,Y,UNKNOWN,"a soundtrack of orchestral pieces featuring horn, strings, and woodwinds."
FB,0,The Big Lift,1950-04-26,"Drama, War",happy,Y,UNKNOWN,A rock cover with brass transitions to jazz pieces with varying instrumentation.
FC,0,Angel and the Badman,1947-02-05,"Drama, Romance, Western",nervous,Y,UNKNOWN,"a soundtrack featuring chamber music with varying arrangements of harp, flute, strings, and winds."
FD,0,The Snows of Kilimanjaro,1952-09-17,"Adventure, Drama, Romance, War",happy,Y,UNKNOWN,A folk harmonica piece transitions to jazz pieces featuring saxophone.
FD,1,The Snows of Kilimanjaro,1952-09-17,"Adventure, Drama, Romance, War",peaceful,N,The Snows of Kilimanjaro The River (Arr J Morgan),a soundtrack transitioning from synthesizer to electronic keyboard to marimba with french horn.
FD,2,The Snows of Kilimanjaro,1952-09-17,"Adventure, Drama, Romance, War",nervous,N,The Snows of Kilimanjaro Witch Doctor (Arr J Morgan),A choral piece with brass transitions to orchestral pieces featuring strings and brass.
FD,3,The Snows of Kilimanjaro,1952-09-17,"Adventure, Drama, Romance, War",happy,N,The Snows of Kilimanjaro Finale (Arr J Morgan),A French horn solo with orchestra transitions to a symphonic piece with strings and brass.
FE,0,McLintock!,1963-11-13,"Comedy, Western",happy,Y,UNKNOWN,"A brass piece transitions to another brass orchestra piece, ending with a rock song."
FE,1,McLintock!,1963-11-13,"Comedy, Western",happy,Y,UNKNOWN,a soundtrack of orchestral and electronic pieces with varying arrangements.
FE,2,McLintock!,1963-11-13,"Comedy, Western",nervous,Y,UNKNOWN,"A classical piece with flute, viola, and cello transitions to electric guitar, ending with symphonic orchestra."
FE,3,McLintock!,1963-11-13,"Comedy, Western",happy,Y,UNKNOWN,Three consecutive segments of symphonic orchestra recordings.
FF,0,The Big Trees,1952-02-05,"Drama, Western",peaceful,Y,UNKNOWN,"An orchestral piece with electric guitar transitions to violin, ending with a synthesizer piece."
FF,1,The Big Trees,1952-02-05,"Drama, Western",nervous,Y,UNKNOWN,"A rock song transitions to an electric guitar piece, ending with a marimba performance."
FG,0,Dementia 13,1963-08-07,"Horror, Thriller",nervous,Y,UNKNOWN,a soundtrack featuring electronic drones and electric guitar.
FH,0,Fukkatsu no hi,1980-05-31,"Adventure, Drama, Horror, Sci-Fi, Thriller",nervous,Y,UNKNOWN,a soundtrack transitioning from cello to synthesizer arrangements.
FH,1,Fukkatsu no hi,1980-05-31,"Adventure, Drama, Horror, Sci-Fi, Thriller",sad,Y,UNKNOWN,"A horn piece transitions to strings, ending with a marimba and tuba piece."
FH,2,Fukkatsu no hi,1980-05-31,"Adventure, Drama, Horror, Sci-Fi, Thriller",nervous,N,Cloud To Paradise,"A classical piece with strings transitions to harpsichord, ending with a cello piece."
FH,3,Fukkatsu no hi,1980-05-31,"Adventure, Drama, Horror, Sci-Fi, Thriller",sad,Y,UNKNOWN,Two segments of symphonic orchestra transition to a piece with strings and marimba.
FI,0,Home,2009-06-03,"Documentary, Family",peaceful,N,Home - O (Soundtrack  Armand Amar),A harp piece transitions to Italian classical pieces featuring piano and strings.
FI,1,Home,2009-06-03,"Documentary, Family",peaceful,N,Home - Take the Earth (Soundtrack  Armand Amar),"A string section piece transitions to cinematic strings, ending with synthesizer and bells."
FI,2,Home,2009-06-03,"Documentary, Family",nervous,Y,UNKNOWN,a soundtrack featuring resonating bowl and didgeridoo performances.
FI,3,Home,2009-06-03,"Documentary, Family",happy,N,Home - Feed Lots (Soundtrack  Armand Amar),"a soundtrack featuring didgeridoo, upright bass, and percussion."
FI,4,Home,2009-06-03,"Documentary, Family",nervous,N,Home - Overproduction (Soundtrack  Armand Amar),a soundtrack of jazz and orchestral pieces with varying instrumentation.
FI,5,Home,2009-06-03,"Documentary, Family",nervous,N,Home - Dubaï (Soundtrack  Armand Amar),a soundtrack featuring didgeridoo with different arrangements.
FI,6,Home,2009-06-03,"Documentary, Family",nervous,N,Home - Faster and Faster (Soundtrack  Armand Amar),a soundtrack transitioning from didgeridoo to upright bass to orchestral arrangements.
FI,7,Home,2009-06-03,"Documentary, Family",sad,N,Home - The Dead Seas (Soundtrack  Armand Amar),"a soundtrack featuring cello, strings, and piano in varying combinations."
FI,8,Home,2009-06-03,"Documentary, Family",sad,N,Home - The Desert (Soundtrack  Armand Amar),a soundtrack of instrumental pieces featuring cello with different accompaniments.
FI,9,Home,2009-06-03,"Documentary, Family",nervous,Y,UNKNOWN,a soundtrack transitioning from didgeridoo to resonating bowl to another didgeridoo piece.
FI,10,Home,2009-06-03,"Documentary, Family",peaceful,N,Home - Home Part II (Soundtrack  Armand Amar),A double bass piece transitions to orchestral pieces featuring strings.
FI,11,Home,2009-06-03,"Documentary, Family",nervous,N,Home - Home Part III (Soundtrack  Armand Amar),"A keyboard piece transitions to upright bass, ending with acoustic guitar."
FI,12,Home,2009-06-03,"Documentary, Family",peaceful,N,Home - Life I (Soundtrack  Armand Amar),Three consecutive segments of acoustic guitar melodies.
FI,13,Home,2009-06-03,"Documentary, Family",peaceful,N,Home - Whales (Soundtrack  Armand Amar),A horn piece with bird sounds transitions to female opera with orchestra for the first 20 seconds.
FJ,0,Invasion of the Bee Girls,1973-06-20,"Horror, Sci-Fi",nervous,Y,UNKNOWN,"A synthesizer piece transitions to violin with synthesizer, ending with a symphonic orchestra recording."
FK,0,Carnival of Souls,1962-09-26,"Horror, Mystery",nervous,Y,UNKNOWN,"A flute and keyboard piece transitions to recorder with strings, ending with a horn solo."
FL,0,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",happy,N,Main Title (Captain Nemos Theme),"a soundtrack of string section pieces featuring tuba, timpani, woodwinds, and marimba."
FL,1,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",peaceful,N,Aboard the Abraham LincolnHunting the Monster,"a soundtrack of orchestral pieces featuring brass, strings, and various instrumental combinations."
FL,2,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,The Monster Attacks,"A classical piece with strings transitions to another with cymbals and brass, ending with an accordion piece."
FL,3,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Deserted SubBurialCaptured,"A cello piece transitions to classical pieces featuring strings, brass, and woodwinds."
FL,4,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Fifty FathomsThe Island of Crespo,Three consecutive segments of instrumental pieces featuring violin and cello.
FL,5,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Storm at SeaNemo Plays,"A harpsichord piece transitions to an orchestral piece, ending with a trumpet and xylophone piece."
FL,6,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Strange Man of the Seas,A horn solo with strings and woodwinds transitions to orchestral pieces with brass and strings.
FL,7,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Nemos Torment,"A brass and trombone piece transitions to orchestral pieces with strings, woodwinds, cello, piano, and timpani."
FL,8,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,Y,UNKNOWN,"A harp quintet transitions to a cembalo piece, ending with a solo cello performance."
FL,9,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",peaceful,N,Ashore at New Guinea,"A symphonic orchestra recording transitions to a string section piece, ending with strings and brass."
FL,10,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Submerge,"A violin and cello piece transitions to a brass quintet with piano, ending with a cello and piano piece."
FL,11,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,The Giant Squid,"An orchestral piece with brass and strings transitions to another with timpani, ending with brass and tuba."
FL,12,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Ambush at Vulcania,"A cello and double bass piece transitions to a chamber quintet, ending with cello, tuba, and double bass."
FL,13,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,Escape from Vulcania,"A brass piece with trombone and tuba transitions to harpsichord, ending with an orchestral piece."
FL,14,"20,000 Leagues Under the Sea",1954-06-29,"Adventure, Drama, Family, Fantasy, Sci-Fi",nervous,N,FinaleDeep Is the Mighty Ocean,"A brass and violin piece transitions to orchestral pieces with strings, woodwinds, and percussion."
FM,0,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,A horn piece transitions to two segments of keyboard and synthesizer arrangements.
FM,1,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,N,Richard Wagner - Götterdämmerung - Siegfrieds Funeral March,"A horn solo transitions to double bass, ending with a cello piece."
FM,2,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,"A cello piece transitions to symphonic orchestra, ending with a horn solo."
FM,3,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,A symphonic orchestra recording transitions to two segments of brass orchestra marches.
FM,4,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,Three consecutive segments of symphonic orchestra recordings.
FM,5,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,"A synthesizer piece transitions to marimba with winds, ending with a synthesizer and drone piece."
FM,6,The Ghoul,1933-08-06,"Action, Drama, Horror, Mystery, Romance",nervous,Y,UNKNOWN,"A marimba piece transitions to keyboard with synthesizer, ending with symphonic orchestra."
FN,0,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,Y,UNKNOWN,"A brass section piece transitions to another brass piece, ending with a string quartet."
FN,1,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Zero Minus Sixty,"a soundtrack of chamber music featuring varying combinations of cello, flute, piano, violin, and keyboard."
FN,2,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Inhumanity,"a soundtrack of classical pieces featuring strings, woodwinds, brass, and percussion."
FN,3,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Zero Minus Sixty,a soundtrack transitioning from cello solo to vocals with piano to keyboard with bass.
FN,4,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,Y,UNKNOWN,a soundtrack transitioning from classical to rock to folk pieces with varying instrumentation.
FN,5,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Zero Minus Sixty,"A cello piece transitions to piano with bass, ending with strings and piano."
FN,6,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",happy,Y,UNKNOWN,"A strings and percussion piece transitions to accordion, ending with harmonica."
FN,7,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Zero Minus Sixty,"a soundtrack featuring tuba, cello, strings, and piano in varying combinations."
FN,8,Quatermass II,1955-10-22,"Drama, Sci-Fi, Horror, Thriller",nervous,N,Zero Minus Sixty,"a soundtrack of classical pieces featuring cello, keyboard, and orchestral arrangements."
FO,0,The Lost World,1925-02-02,"Adventure, Fantasy, Horror, Romance, Sci-Fi",happy,Y,UNKNOWN,"A marimba piece transitions to a chamber quintet, ending with an energetic instrumental."
FP,0,Plan 9 from Outer Space,1957-03-15,"Horror, Sci-Fi",nervous,N,Grip of the Law,"A jazz piece with saxophone transitions to another saxophone piece, ending with a traditional piece."
FP,1,Plan 9 from Outer Space,1957-03-15,"Horror, Sci-Fi",nervous,N,Desolate Village,"A french horn piece transitions to another horn piece, ending with strings, woodwinds, and marimba."
FP,2,Plan 9 from Outer Space,1957-03-15,"Horror, Sci-Fi",nervous,N,The Tyrant,"a soundtrack of pieces featuring male vocals with strings, brass, woodwinds, and flute."
FP,3,Plan 9 from Outer Space,1957-03-15,"Horror, Sci-Fi",nervous,N,Dry Throat,a soundtrack transitioning from orchestral to cello to harp pieces.
FQ,0,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,SpongeBob Music - Death Throws,"A cello piece with piano and violin transitions to a chamber quintet, ending with an orchestral piece."
FQ,1,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,Wounded Beast,"a soundtrack featuring violin, cello, synthesizer, and piano in varying combinations."
FQ,2,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,Harry Bluestone - Death of the Alien 2 [41],a soundtrack of brass ensemble pieces featuring different arrangements.
FQ,3,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,Wounded Beast,a soundtrack of cello pieces with piano accompaniment.
FQ,4,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,Harry Bluestone - Death of the Alien 2 [41],a soundtrack of brass ensemble pieces with varying orchestration.
FQ,5,The Killer Shrews,1959-06-25,"Horror, Sci-Fi",nervous,N,Harry Bluestone - Death of the Alien 2 [41],a soundtrack of symphonic pieces featuring different instrumental combinations.
FR,0,The Phantom Planet,1961-12-13,"Action, Adventure, Sci-Fi",nervous,N,Caliban And Ariel,"A church organ piece with percussion transitions to didgeridoo, ending with theremin and vocals."
FS,0,Things to Come,1936-02-21,"Drama, Sci-Fi, War",nervous,N,Attack,"Three consecutive segments of chamber quintet performances featuring harp, flute, and strings."
FS,1,Things to Come,1936-02-21,"Drama, Sci-Fi, War",nervous,N,Attack,"Three consecutive segments of chamber quintet performances featuring harp, flute, and strings."
FS,2,Things to Come,1936-02-21,"Drama, Sci-Fi, War",nervous,N,Attack,"Three consecutive segments of chamber quintet performances featuring harp, flute, and strings."
FS,3,Things to Come,1936-02-21,"Drama, Sci-Fi, War",nervous,N,March,"Three consecutive segments of chamber quintet performances featuring harp, flute, and strings."
FT,0,Guest in the House,1944-12-08,"Drama, Film-Noir, Mystery",peaceful,N,Liebesträume S 541 No 3 in A-Flat Major O lieb so lang Du lieben kannst,"A French horn and piano piece transitions to a brass orchestra march, ending with a piano piece."
FT,1,Guest in the House,1944-12-08,"Drama, Film-Noir, Mystery",peaceful,N,Liebesträume S 541 No 3 in A-Flat Major O lieb so lang Du lieben kannst,"A piano piece transitions to a brass orchestra piece with tuba, ending with piano and violin."
FU,0,Fighting Caravans,1931-02-01,Western,happy,N,Stephen Fosters OH! SUSANNA - Original 1848 Lyrics - Tom Roush,a soundtrack transitioning from piano with accordion to traditional vocals to pop vocals with instruments.
FV,0,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",nervous,N,Captain America 1944 Serial - 2,"An upright bass piece transitions to electric guitar, ending with harmonica and rhythm section."
FV,1,Captain America,1944-02-05,"Action, Adventure, Sci-Fi, Thriller",happy,N,Captain America 1944 Serial - 4,a soundtrack featuring guitar solos with varying accompaniments and arrangements.
